workerid,proliferate.condition,choice,correct,gender,lexeme,name,response,trial_id,trial_no,type,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.gender,subject_information.gender_q1,subject_information.gender_q10,subject_information.gender_q11,subject_information.gender_q12,subject_information.gender_q13,subject_information.gender_q2,subject_information.gender_q3,subject_information.gender_q4,subject_information.gender_q5,subject_information.gender_q6,subject_information.gender_q7,subject_information.gender_q8,subject_information.gender_q9,subject_information.language,subject_information.party_alignment,subject_information.price,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
775,Dems,,0,filler,go,filler,go,,15,filler_grammatical,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,0,filler,lake,filler,lives,,16,filler_grammatical,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,0,male,meteorologist,Matthew,meteorologist,,17,critical,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,0,filler,sipping,filler,on,,18,filler_grammatical,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,0,filler,plants,filler,need,,19,filler_semantic,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,0,filler,definite,filler,a,,20,filler_grammatical,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,1,attention,modal,attention,would,,21,test_grammatical,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,0,filler,dalmatian,filler,dog,,22,filler_semantic,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,0,filler,customer,filler,customer,,23,filler_semantic,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,1,attention,store,attention,walking,,24,test_grammatical,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,0,female,crewmember,Megan,crewmember,,25,critical,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,0,filler,soup,filler,with,,26,filler_grammatical,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,0,filler,watching,filler,play,,27,filler_semantic,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,0,female,foreperson,Hannah,foreperson,,28,critical,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,0,filler,lawyer,filler,lawyer,,29,filler_semantic,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,0,filler,scientist,filler,scientist,,30,filler_semantic,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,1,attention,mask,attention,is,,31,test_grammatical,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,0,female,congressperson,Kalya,congresswoman,,32,critical,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,0,female,layperson,Lauren,laywoman,,33,critical,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,0,female,heir,Madison,heiress,,34,critical,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,0,filler,ice,filler,water,,35,filler_semantic,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,0,male,hunter,Austin,hunter,,36,critical,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,0,male,firefighter,Jacob,firefighter,,37,critical,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,0,male,stunt double,John,stunt double,,38,critical,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,0,filler,writer,filler,author,,39,filler_semantic,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,0,filler,fountain,filler,pool,,40,filler_semantic,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,0,male,flight attendant,Joseph,flight attendant,,41,critical,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,0,filler,director,filler,supervisor,,42,filler_semantic,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,0,female,businessperson,Sarah,businesswoman,,43,critical,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,0,filler,proud,filler,proud,,44,filler_grammatical,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,0,filler,doctor,filler,doctor,,45,filler_semantic,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,0,female,villain,Rachel,villain,,46,critical,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,0,filler,Spain,filler,from,,47,filler_grammatical,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,1,attention,typing,attention,the,,48,test_grammatical,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,1,attention,videogames,attention,videogames,,49,test_grammatical,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,0,filler,numbers,filler,habits,,50,filler_semantic,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,0,filler,teacher,filler,professor,,51,filler_semantic,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,0,filler,fish,filler,fish,,52,filler_semantic,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,0,filler,tomorrow,filler,tomorrow,,53,filler_semantic,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,0,filler,bookkeeper,filler,librarian,,54,filler_semantic,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,0,filler,submarine,filler,under,,55,filler_grammatical,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,0,filler,horse,filler,horse,,56,filler_semantic,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,0,male,craftsperson,Michael,craftsman,,57,critical,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,0,male,host,William,host,,58,critical,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,0,filler,bird,filler,peacocks,,59,filler_semantic,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,0,filler,Kiwi,filler,has,,60,filler_grammatical,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,0,filler,pets,filler,pets,,61,filler_semantic,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,0,filler,glass,filler,glass,,62,filler_semantic,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,0,male,actor,Christopher,actor,,63,critical,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,0,filler,over,filler,over,,64,filler_grammatical,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,0,filler,singer,filler,performer,,65,filler_semantic,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,1,attention,eating,attention,eat,,66,test_grammatical,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,1,attention,song,attention,sang,,67,test_grammatical,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,0,filler,there2,filler,is,,68,filler_grammatical,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,0,female,camera operator,Jessica,camera operator,,69,critical,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,0,filler,drink,filler,coffee,,70,filler_semantic,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,0,filler,cook,filler,chef,,71,filler_semantic,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,0,filler,dancer,filler,choreographer,,72,filler_semantic,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,0,male,hero,Nicholas,hero,,73,critical,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,1,attention,determiner,attention,this,,74,test_grammatical,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,0,female,salesperson,Samantha,salesperson,,75,critical,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,1,attention,olympics,attention,United States,,76,test_grammatical,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,1,attention,party,attention,it,,77,test_grammatical,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,0,filler,Belgrade,filler,over,,78,filler_grammatical,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
775,Dems,,0,filler,China,filler,to,,79,filler_grammatical,19,Yes,,2,1,Other,100,0,60,0,0,95,100,100,100,13,0,0,62,American English,4,1,Chrome,Mac,900,1440,6.918033333333334,
744,Dems,True,,,,,,example,,,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,filler,running,filler,running,,0,filler_grammatical,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,filler,soup,filler,with,,1,filler_grammatical,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,male,actor,David,actor,,2,critical,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,filler,cat,filler,cat,,3,filler_semantic,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,filler,there2,filler,is,,4,filler_grammatical,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,female,businessperson,Jessica,businesswoman,,5,critical,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,filler,there,filler,are,,6,filler_grammatical,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,female,congressperson,Emily,congresswoman,,7,critical,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,female,crewmember,Rachel,crewmember,,8,critical,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,filler,scientist,filler,scientist,,9,filler_semantic,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,1,attention,eating,attention,eat,,10,test_grammatical,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,filler,Belgrade,filler,over,,11,filler_grammatical,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,female,stunt double,Lauren,stunt double,,12,critical,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,1,attention,store,attention,walking,,13,test_grammatical,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,filler,fish,filler,goldfish,,14,filler_semantic,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,filler,lake,filler,lives,,15,filler_grammatical,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,filler,octopus,filler,octopi,,16,filler_grammatical,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,filler,numbers,filler,habits,,17,filler_semantic,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,filler,ice,filler,water,,18,filler_semantic,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,male,hero,Andrew,hero,,19,critical,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,filler,plants,filler,need,,20,filler_semantic,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,filler,drink,filler,coffee,,21,filler_semantic,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,filler,submarine,filler,under,,22,filler_grammatical,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,filler,Kiwi,filler,has,,23,filler_grammatical,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,filler,Spain,filler,from,,24,filler_grammatical,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,filler,tree,filler,down,,25,filler_grammatical,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,filler,dancer,filler,choreographer,,26,filler_semantic,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,1,attention,song,attention,sang,,27,test_grammatical,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,filler,director,filler,director,,28,filler_semantic,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,male,layperson,Joseph,layperson,,29,critical,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,filler,shipping,filler,shipping,,30,filler_semantic,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,filler,school,filler,is,,31,filler_grammatical,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,filler,sipping,filler,on,,32,filler_grammatical,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,filler,glass,filler,glass,,33,filler_semantic,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,filler,go,filler,go,,34,filler_grammatical,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,filler,lawyer,filler,lawyer,,35,filler_semantic,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,female,salesperson,Megan,saleswoman,,36,critical,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,filler,over,filler,over,,37,filler_grammatical,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,female,police officer,Elizabeth,police officer,,38,critical,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,male,anchor,Michael,anchorman,,39,critical,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,male,foreperson,William,foreman,,40,critical,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,male,villain,Jacob,villain,,41,critical,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,1,attention,modal,attention,would,,42,test_grammatical,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,filler,tomorrow,filler,tomorrow,,43,filler_semantic,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,filler,teacher,filler,professor,,44,filler_semantic,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,filler,proud,filler,proud,,45,filler_grammatical,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,female,meteorologist,Alyssa,meteorologist,,46,critical,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,filler,dalmatian,filler,dog,,47,filler_semantic,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,filler,bird,filler,peacocks,,48,filler_semantic,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,filler,singer,filler,performer,,49,filler_semantic,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,filler,horse,filler,horse,,50,filler_semantic,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,female,hunter,Hannah,hunter,,51,critical,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,filler,definite,filler,a,,52,filler_grammatical,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,male,camera operator,Matthew,cameraman,,53,critical,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,filler,page,filler,page,,54,filler_semantic,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,filler,Uganda,filler,on,,55,filler_grammatical,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,filler,napkin,filler,towel,,56,filler_semantic,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,1,attention,videogames,attention,videogames,,57,test_grammatical,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,filler,China,filler,to,,58,filler_grammatical,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,filler,programmer,filler,software engineer,,59,filler_semantic,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,male,craftsperson,Christopher,craftsman,,60,critical,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,filler,fountain,filler,fountain,,61,filler_semantic,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,male,flight attendant,Nicholas,steward,,62,critical,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,1,attention,determiner,attention,this,,63,test_grammatical,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,1,attention,typing,attention,the,,64,test_grammatical,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,female,firefighter,Kalya,firefighter,,65,critical,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,filler,bookkeeper,filler,bookkeeper,,66,filler_semantic,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,filler,writer,filler,writer,,67,filler_semantic,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
744,Dems,,0,filler,customer,filler,customer,,68,filler_semantic,27,Yes,,3,1,Female,99,58,39,51,3,100,97,98,100,62,52,61,79,English,5,1,Chrome,Windows,864,1536,9.460016666666666,
