"workerid","proliferate.condition","choice","correct","gender","lexeme","name","response","trial_id","trial_no","type","subject_information.age","subject_information.asses","subject_information.comments","subject_information.education","subject_information.enjoyment","subject_information.gender","subject_information.gender_q1","subject_information.gender_q10","subject_information.gender_q11","subject_information.gender_q12","subject_information.gender_q13","subject_information.gender_q2","subject_information.gender_q3","subject_information.gender_q4","subject_information.gender_q5","subject_information.gender_q6","subject_information.gender_q7","subject_information.gender_q8","subject_information.gender_q9","subject_information.language","subject_information.party_alignment","subject_information.price","system.Browser","system.OS","system.screenH","system.screenW","time_in_minutes","error","speaker_cond"
770,"Dems","",0,"filler","there","filler","are","",73,"filler_grammatical",19,"Yes","It's Interesting to be asked outright questions about how the sexes should be treated and evaluate my own biases.",3,2,"Female",100,0,59,0,0,100,100,100,100,54,23,0,0,"English",5,1,"Safari","Mac",900,1440,16.6971333333333,NA,"dems"
770,"Dems","",0,"filler","page","filler","page","",74,"filler_semantic",19,"Yes","It's Interesting to be asked outright questions about how the sexes should be treated and evaluate my own biases.",3,2,"Female",100,0,59,0,0,100,100,100,100,54,23,0,0,"English",5,1,"Safari","Mac",900,1440,16.6971333333333,NA,"dems"
770,"Dems","",0,"female","meteorologist","Hannah","meteorologist","",75,"critical",19,"Yes","It's Interesting to be asked outright questions about how the sexes should be treated and evaluate my own biases.",3,2,"Female",100,0,59,0,0,100,100,100,100,54,23,0,0,"English",5,1,"Safari","Mac",900,1440,16.6971333333333,NA,"dems"
770,"Dems","",1,"attention","song","attention","sang","",76,"test_grammatical",19,"Yes","It's Interesting to be asked outright questions about how the sexes should be treated and evaluate my own biases.",3,2,"Female",100,0,59,0,0,100,100,100,100,54,23,0,0,"English",5,1,"Safari","Mac",900,1440,16.6971333333333,NA,"dems"
770,"Dems","",0,"female","anchor","Megan","anchor","",77,"critical",19,"Yes","It's Interesting to be asked outright questions about how the sexes should be treated and evaluate my own biases.",3,2,"Female",100,0,59,0,0,100,100,100,100,54,23,0,0,"English",5,1,"Safari","Mac",900,1440,16.6971333333333,NA,"dems"
770,"Dems","",0,"filler","customer","filler","customer","",78,"filler_semantic",19,"Yes","It's Interesting to be asked outright questions about how the sexes should be treated and evaluate my own biases.",3,2,"Female",100,0,59,0,0,100,100,100,100,54,23,0,0,"English",5,1,"Safari","Mac",900,1440,16.6971333333333,NA,"dems"
770,"Dems","",0,"male","stunt double","Andrew","stunt double","",79,"critical",19,"Yes","It's Interesting to be asked outright questions about how the sexes should be treated and evaluate my own biases.",3,2,"Female",100,0,59,0,0,100,100,100,100,54,23,0,0,"English",5,1,"Safari","Mac",900,1440,16.6971333333333,NA,"dems"
724,"Dems","True",NA,"","","","","example",NA,"",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"filler","teacher","filler","professor","",0,"filler_semantic",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"male","salesperson","William","salesman","",1,"critical",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"male","flight attendant","Michael","flight attendant","",2,"critical",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"filler","fountain","filler","pool","",3,"filler_semantic",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"filler","watching","filler","movie","",4,"filler_semantic",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",1,"attention","determiner","attention","this","",5,"test_grammatical",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"filler","computer","filler","phone","",6,"filler_semantic",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"female","crewmember","Emily","crewmember","",7,"critical",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"filler","plants","filler","need","",8,"filler_semantic",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"female","actor","Rachel","actress","",9,"critical",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"filler","cactus","filler","cacti","",10,"filler_grammatical",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",1,"attention","store","attention","walking","",11,"test_grammatical",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"filler","bookkeeper","filler","librarian","",12,"filler_semantic",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"filler","tomorrow","filler","tomorrow","",13,"filler_semantic",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"filler","lawyer","filler","lawyer","",14,"filler_semantic",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"filler","tree","filler","down","",15,"filler_grammatical",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"filler","numbers","filler","numbers","",16,"filler_semantic",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"filler","dalmatian","filler","dalmatian","",17,"filler_semantic",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"male","stunt double","David","stunt double","",18,"critical",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"filler","China","filler","to","",19,"filler_grammatical",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"filler","horse","filler","horse","",20,"filler_semantic",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"filler","singer","filler","singer","",21,"filler_semantic",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"female","hero","Sarah","heroine","",22,"critical",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"filler","there","filler","are","",23,"filler_grammatical",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"filler","dancer","filler","dancer","",24,"filler_semantic",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"filler","running","filler","running","",25,"filler_grammatical",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"filler","school","filler","is","",26,"filler_grammatical",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"female","camera operator","Hannah","camera operator","",27,"critical",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"filler","proud","filler","proud","",28,"filler_grammatical",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"filler","director","filler","director","",29,"filler_semantic",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"filler","over","filler","over","",30,"filler_grammatical",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"female","hunter","Jessica","hunter","",31,"critical",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"filler","drink","filler","coffee","",32,"filler_semantic",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"male","heir","Christopher","heir","",33,"critical",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"filler","go","filler","go","",34,"filler_grammatical",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"filler","definite","filler","a","",35,"filler_grammatical",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"male","foreperson","Andrew","foreman","",36,"critical",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",1,"attention","typing","attention","the","",37,"test_grammatical",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"filler","there2","filler","is","",38,"filler_grammatical",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"male","businessperson","John","businessman","",39,"critical",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"filler","Kiwi","filler","has","",40,"filler_grammatical",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"filler","cat","filler","cat","",41,"filler_semantic",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"filler","page","filler","page","",42,"filler_semantic",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"filler","octopus","filler","octopi","",43,"filler_grammatical",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"male","congressperson","Nicholas","congressman","",44,"critical",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"filler","sipping","filler","on","",45,"filler_grammatical",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",1,"attention","party","attention","it","",46,"test_grammatical",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"male","villain","Jacob","villain","",47,"critical",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"filler","Belgrade","filler","under","",48,"filler_grammatical",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"male","anchor","Joseph","anchorman","",49,"critical",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"filler","lake","filler","lives","",50,"filler_grammatical",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"female","firefighter","Lauren","firefighter","",51,"critical",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",1,"attention","song","attention","sang","",52,"test_grammatical",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"filler","submarine","filler","under","",53,"filler_grammatical",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"female","craftsperson","Kalya","craftswoman","",54,"critical",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"filler","Uganda","filler","on","",55,"filler_grammatical",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"filler","soup","filler","with","",56,"filler_grammatical",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",1,"attention","mask","attention","is","",57,"test_grammatical",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"female","meteorologist","Samantha","meteorologist","",58,"critical",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"filler","cook","filler","chef","",59,"filler_semantic",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"filler","writer","filler","journalist","",60,"filler_semantic",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"filler","customer","filler","customer","",61,"filler_semantic",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"filler","glass","filler","glass","",62,"filler_semantic",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"filler","fish","filler","goldfish","",63,"filler_semantic",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"male","layperson","Austin","layman","",64,"critical",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"filler","programmer","filler","software engineer","",65,"filler_semantic",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"filler","scientist","filler","scientist","",66,"filler_semantic",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"filler","pets","filler","pets","",67,"filler_semantic",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",1,"attention","videogames","attention","videogames","",68,"test_grammatical",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"filler","Spain","filler","from","",69,"filler_grammatical",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",1,"attention","modal","attention","would","",70,"test_grammatical",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"filler","bird","filler","peacocks","",71,"filler_semantic",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",1,"attention","eating","attention","eat","",72,"test_grammatical",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"filler","ice","filler","water","",73,"filler_semantic",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"female","police officer","Alyssa","police officer","",74,"critical",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"female","host","Megan","hostess","",75,"critical",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"filler","doctor","filler","doctor","",76,"filler_semantic",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",1,"attention","olympics","attention","United States","",77,"test_grammatical",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"filler","shipping","filler","delivery","",78,"filler_semantic",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
724,"Dems","",0,"filler","napkin","filler","towel","",79,"filler_semantic",22,"Yes","",4,1,"Female",78,2,64,1,0,100,100,100,97,15,67,0,4,"English",5,1,"Chrome","Windows",864,1536,5.31865,NA,"dems"
789,"Dems","True",NA,"","","","","example",NA,"",29,"Yes","",1,2,"Female",100,0,0,0,0,100,100,100,100,0,1,0,0,"English",5,1,"Chrome","Windows",864,1536,7.81638333333333,NA,"dems"
789,"Dems","",0,"filler","watching","filler","movie","",0,"filler_semantic",29,"Yes","",1,2,"Female",100,0,0,0,0,100,100,100,100,0,1,0,0,"English",5,1,"Chrome","Windows",864,1536,7.81638333333333,NA,"dems"
789,"Dems","",0,"male","hero","Joshua","hero","",1,"critical",29,"Yes","",1,2,"Female",100,0,0,0,0,100,100,100,100,0,1,0,0,"English",5,1,"Chrome","Windows",864,1536,7.81638333333333,NA,"dems"
789,"Dems","",0,"male","craftsperson","Andrew","craftsman","",2,"critical",29,"Yes","",1,2,"Female",100,0,0,0,0,100,100,100,100,0,1,0,0,"English",5,1,"Chrome","Windows",864,1536,7.81638333333333,NA,"dems"
789,"Dems","",0,"filler","drink","filler","coffee","",3,"filler_semantic",29,"Yes","",1,2,"Female",100,0,0,0,0,100,100,100,100,0,1,0,0,"English",5,1,"Chrome","Windows",864,1536,7.81638333333333,NA,"dems"
789,"Dems","",0,"male","police officer","John","police officer","",4,"critical",29,"Yes","",1,2,"Female",100,0,0,0,0,100,100,100,100,0,1,0,0,"English",5,1,"Chrome","Windows",864,1536,7.81638333333333,NA,"dems"
789,"Dems","",0,"female","host","Sarah","hostess","",5,"critical",29,"Yes","",1,2,"Female",100,0,0,0,0,100,100,100,100,0,1,0,0,"English",5,1,"Chrome","Windows",864,1536,7.81638333333333,NA,"dems"
789,"Dems","",0,"filler","cat","filler","cat","",6,"filler_semantic",29,"Yes","",1,2,"Female",100,0,0,0,0,100,100,100,100,0,1,0,0,"English",5,1,"Chrome","Windows",864,1536,7.81638333333333,NA,"dems"
789,"Dems","",0,"filler","plants","filler","have","",7,"filler_semantic",29,"Yes","",1,2,"Female",100,0,0,0,0,100,100,100,100,0,1,0,0,"English",5,1,"Chrome","Windows",864,1536,7.81638333333333,NA,"dems"
789,"Dems","",0,"filler","shipping","filler","delivery","",8,"filler_semantic",29,"Yes","",1,2,"Female",100,0,0,0,0,100,100,100,100,0,1,0,0,"English",5,1,"Chrome","Windows",864,1536,7.81638333333333,NA,"dems"
789,"Dems","",0,"female","camera operator","Jessica","camera operator","",9,"critical",29,"Yes","",1,2,"Female",100,0,0,0,0,100,100,100,100,0,1,0,0,"English",5,1,"Chrome","Windows",864,1536,7.81638333333333,NA,"dems"
789,"Dems","",0,"filler","Spain","filler","from","",10,"filler_grammatical",29,"Yes","",1,2,"Female",100,0,0,0,0,100,100,100,100,0,1,0,0,"English",5,1,"Chrome","Windows",864,1536,7.81638333333333,NA,"dems"
789,"Dems","",0,"filler","proud","filler","proud","",11,"filler_grammatical",29,"Yes","",1,2,"Female",100,0,0,0,0,100,100,100,100,0,1,0,0,"English",5,1,"Chrome","Windows",864,1536,7.81638333333333,NA,"dems"
789,"Dems","",1,"attention","party","attention","it","",12,"test_grammatical",29,"Yes","",1,2,"Female",100,0,0,0,0,100,100,100,100,0,1,0,0,"English",5,1,"Chrome","Windows",864,1536,7.81638333333333,NA,"dems"
789,"Dems","",1,"attention","song","attention","sang","",13,"test_grammatical",29,"Yes","",1,2,"Female",100,0,0,0,0,100,100,100,100,0,1,0,0,"English",5,1,"Chrome","Windows",864,1536,7.81638333333333,NA,"dems"
789,"Dems","",0,"filler","bird","filler","peacocks","",14,"filler_semantic",29,"Yes","",1,2,"Female",100,0,0,0,0,100,100,100,100,0,1,0,0,"English",5,1,"Chrome","Windows",864,1536,7.81638333333333,NA,"dems"
789,"Dems","",0,"female","layperson","Samantha","layman","",15,"critical",29,"Yes","",1,2,"Female",100,0,0,0,0,100,100,100,100,0,1,0,0,"English",5,1,"Chrome","Windows",864,1536,7.81638333333333,NA,"dems"
789,"Dems","",0,"filler","page","filler","page","",16,"filler_semantic",29,"Yes","",1,2,"Female",100,0,0,0,0,100,100,100,100,0,1,0,0,"English",5,1,"Chrome","Windows",864,1536,7.81638333333333,NA,"dems"
789,"Dems","",1,"attention","mask","attention","is","",17,"test_grammatical",29,"Yes","",1,2,"Female",100,0,0,0,0,100,100,100,100,0,1,0,0,"English",5,1,"Chrome","Windows",864,1536,7.81638333333333,NA,"dems"
789,"Dems","",0,"filler","over","filler","over","",18,"filler_grammatical",29,"Yes","",1,2,"Female",100,0,0,0,0,100,100,100,100,0,1,0,0,"English",5,1,"Chrome","Windows",864,1536,7.81638333333333,NA,"dems"
789,"Dems","",0,"filler","China","filler","to","",19,"filler_grammatical",29,"Yes","",1,2,"Female",100,0,0,0,0,100,100,100,100,0,1,0,0,"English",5,1,"Chrome","Windows",864,1536,7.81638333333333,NA,"dems"
789,"Dems","",1,"attention","modal","attention","would","",20,"test_grammatical",29,"Yes","",1,2,"Female",100,0,0,0,0,100,100,100,100,0,1,0,0,"English",5,1,"Chrome","Windows",864,1536,7.81638333333333,NA,"dems"
789,"Dems","",0,"filler","there2","filler","is","",21,"filler_grammatical",29,"Yes","",1,2,"Female",100,0,0,0,0,100,100,100,100,0,1,0,0,"English",5,1,"Chrome","Windows",864,1536,7.81638333333333,NA,"dems"
789,"Dems","",0,"male","foreperson","William","foreman","",22,"critical",29,"Yes","",1,2,"Female",100,0,0,0,0,100,100,100,100,0,1,0,0,"English",5,1,"Chrome","Windows",864,1536,7.81638333333333,NA,"dems"
789,"Dems","",0,"filler","ice","filler","water","",23,"filler_semantic",29,"Yes","",1,2,"Female",100,0,0,0,0,100,100,100,100,0,1,0,0,"English",5,1,"Chrome","Windows",864,1536,7.81638333333333,NA,"dems"
789,"Dems","",0,"male","villain","Austin","villain","",24,"critical",29,"Yes","",1,2,"Female",100,0,0,0,0,100,100,100,100,0,1,0,0,"English",5,1,"Chrome","Windows",864,1536,7.81638333333333,NA,"dems"
789,"Dems","",0,"filler","computer","filler","phone","",25,"filler_semantic",29,"Yes","",1,2,"Female",100,0,0,0,0,100,100,100,100,0,1,0,0,"English",5,1,"Chrome","Windows",864,1536,7.81638333333333,NA,"dems"
789,"Dems","",0,"filler","soup","filler","with","",26,"filler_grammatical",29,"Yes","",1,2,"Female",100,0,0,0,0,100,100,100,100,0,1,0,0,"English",5,1,"Chrome","Windows",864,1536,7.81638333333333,NA,"dems"
789,"Dems","",0,"filler","Uganda","filler","on","",27,"filler_grammatical",29,"Yes","",1,2,"Female",100,0,0,0,0,100,100,100,100,0,1,0,0,"English",5,1,"Chrome","Windows",864,1536,7.81638333333333,NA,"dems"
789,"Dems","",0,"filler","programmer","filler","software engineer","",28,"filler_semantic",29,"Yes","",1,2,"Female",100,0,0,0,0,100,100,100,100,0,1,0,0,"English",5,1,"Chrome","Windows",864,1536,7.81638333333333,NA,"dems"
789,"Dems","",0,"filler","tomorrow","filler","tomorrow","",29,"filler_semantic",29,"Yes","",1,2,"Female",100,0,0,0,0,100,100,100,100,0,1,0,0,"English",5,1,"Chrome","Windows",864,1536,7.81638333333333,NA,"dems"
789,"Dems","",0,"filler","bookkeeper","filler","librarian","",30,"filler_semantic",29,"Yes","",1,2,"Female",100,0,0,0,0,100,100,100,100,0,1,0,0,"English",5,1,"Chrome","Windows",864,1536,7.81638333333333,NA,"dems"
